file_id,file_name,h_mean,h_std,h_min,h_max,s_mean,s_std,s_min,s_max,l_mean,l_std,l_min,l_max,percentage_shadow_pixels,average_shadow_luminance
1I6QYa9SZqpptTxXwHvnQAczAPD_wNxbf,chickpea_701_aug_00329.jpg,33.753049266581634,4.697979428599027,5.0,63.0,96.46560108418367,45.7716320840825,22.0,255.0,113.55044244260205,50.394057900028386,2.0,247.0,13.123804209183673,31.38997722095672
1GF-9ribwTxKganaksTW4P51bIeaTCbI9,chickpea_382_aug_00328.jpg,45.49053332270408,20.022133551101476,0.0,172.0,67.19216358418367,53.97297300672787,0.0,255.0,80.7055365114796,50.6068026593828,0.0,203.0,29.310825892857146,16.45270959407085
1PvM-_g4mWsS88lMWwKr2CdAI8L1gbjcO,chickpea_382_aug_00327.jpg,40.900410554846935,7.233734601540642,0.0,172.0,65.63231425382654,34.730064310070055,0.0,255.0,93.62015704719387,41.29753261442034,2.0,202.0,17.62794961734694,32.19152063312606
1XkWRzZKj6wvyagRoYrXq5wVQ94_p8Fzt,chickpea_292_aug_00326.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.37362484056122,53.623463689711734,0.0,243.0,33.643574617346935,17.989751791955452
1_JtAte3z5eKbCvNAUZ-JzlIQD9UE3RCz,chickpea_40_aug_00325.jpg,38.983179209183675,21.29265480165221,0.0,178.0,46.81523038903061,33.23408468101679,0.0,255.0,96.49868463010205,42.824550458753116,0.0,227.0,14.891581632653061,31.500133832976445
1YIi_ikxknIfJpgjmxxUAropvFxRH_zPB,chickpea_148_aug_00322.jpg,38.508171237244895,17.64993320371717,0.0,172.0,76.9803691007653,64.41034262134039,0.0,255.0,71.61158721301021,49.64873568563099,0.0,230.0,37.44220344387755,18.10406131899718
1BoMSua6odyi0ljPcUNV4RQ4YszJpKFo0,chickpea_246_aug_00324.jpg,41.34628109056123,20.983170741374547,0.0,172.0,67.82218590561224,57.623015029603565,0.0,255.0,76.99595424107143,50.92887943883966,0.0,237.0,32.48764349489796,16.85565302742163
1oc-3ymt5GAg7n46MpwRCijwgeYj-Le5V,chickpea_160_aug_00323.jpg,40.60259885204081,15.202523001739449,0.0,172.0,67.33420360331633,48.9563506133921,0.0,255.0,83.52985491071429,45.897196431298326,0.0,225.0,26.69204400510204,24.839393713133727
1LWC6PuIHaMAQf9U7KE6qiGded3XieKcZ,chickpea_471_aug_00321.jpg,38.86617107780612,11.047327903991487,0.0,172.0,47.11953922193877,28.274429075046353,0.0,255.0,71.32318239795919,34.844358657352856,1.0,199.0,31.349649234693878,30.90483153210426
1BbC8e9eEGSAOn-8-j-8Xl1-dRZQfkzac,chickpea_630_aug_00320.jpg,35.59522480867347,20.172106569407863,0.0,172.0,45.91782924107143,45.688098973301386,0.0,255.0,72.96673708545919,46.665486599761785,0.0,194.0,31.54894770408163,15.90328490208465
1ERgh4sq06hv-B6me5WUau0in_Eejf2Ee,chickpea_483_aug_00317.jpg,33.99950175382653,16.64859636942117,0.0,172.0,77.22927295918367,49.132173499787775,0.0,255.0,107.51209741709184,57.11885179663335,0.0,241.0,18.25175382653061,18.73018126228434
1OWMIoTt2VPDAdNpYcSQ-H1jxSc8DRT8A,chickpea_653_aug_00319.jpg,39.477459343112244,20.35476984647507,0.0,172.0,65.15848214285714,55.46381243294243,0.0,255.0,74.65999681122449,50.95424546836103,0.0,230.0,34.41884566326531,16.671800810654315
1ANxxsH9QsyWOUeX-HJ_EHzOeeW-wOGHc,chickpea_665_aug_00318.jpg,42.89046556122449,17.925603143585263,0.0,172.0,68.53985969387755,52.27287946714278,0.0,255.0,79.82694913903062,47.977918961702485,0.0,228.0,30.26147959183674,22.310326659641728
1Fvpqqf3thUrTUux_XsFIaapyY583rO1w,chickpea_687_aug_00315.jpg,42.9792330994898,16.22473283398875,0.0,172.0,70.78093112244898,50.52772565796104,0.0,255.0,92.38157684948979,45.92724148125294,0.0,241.0,19.593032525510203,22.480012206286236
1il0TjbY-g2ih7GnNr7UoN5aR4HoLvhRi,chickpea_40_aug_00316.jpg,43.98873963647959,20.942459927810244,0.0,177.0,51.63534359056123,39.49868533520366,0.0,255.0,80.40724649234694,40.65100823800573,0.0,222.0,23.9078443877551,23.474491497165722
15dg7CU-ieUeeBVzpVCUHp5qhqTCqJqkA,chickpea_249_aug_00314.jpg,34.699139030612244,17.052662304445192,0.0,172.0,63.37655452806123,51.43209998799039,0.0,255.0,73.95246731505102,41.42681926389846,0.0,190.0,29.8030931122449,22.522134545940887
1h9EjlRvuinBFjhIQq3TWPqplqa5Shnbi,chickpea_238_aug_00313.jpg,43.06106505102041,13.865780295935608,0.0,177.0,99.24049346301021,64.1914936021321,0.0,255.0,84.56634646045919,53.824836505142756,0.0,248.0,31.25,20.95733418367347
1SQBB3RtI9CjE-YZGOXHFIt6zA9g6TPVC,chickpea_665_aug_00312.jpg,37.01512675382653,19.934549673945543,0.0,172.0,57.06106505102041,52.1901393413081,0.0,255.0,65.97082270408163,41.66883294644904,0.0,189.0,36.732700892857146,20.494655743041616
1LwDDocZQ4-o70jQm1P6_DTF-KYrzGLmh,chickpea_534_aug_00311.jpg,43.637775031887756,10.907244561331261,0.0,165.0,44.571209343112244,31.89001233644696,0.0,255.0,84.1748046875,31.433712479046452,0.0,167.0,14.196029974489797,30.956057840797417
1LXdJ3lDPUptt-fOW3F39GuW_1Xxptixa,chickpea_453_aug_00308.jpg,42.794164540816325,19.636588961017306,0.0,172.0,73.17946827168367,55.367237502733516,0.0,255.0,83.46161511479592,48.2053840308297,0.0,236.0,26.586415816326532,19.87856071964018
1dxESAh9P8_N0rw9theVfcN6R065klKzs,chickpea_653_aug_00309.jpg,42.32987882653061,6.64686995622066,0.0,172.0,65.13855229591837,35.881875425691824,0.0,255.0,89.50689572704081,42.0693080803531,2.0,232.0,21.163504464285715,32.209624258404745
1xP6kuaMr4u21d14yzu5F00l60HX1WNIF,chickpea_554_aug_00305.jpg,41.3239596619898,15.022497899949432,0.0,165.0,61.85726243622449,40.72673381171182,0.0,255.0,88.30572385204081,38.83206731878014,0.0,176.0,16.55173788265306,21.27296809151114
1-_avwVDnVIGpd21f_JuHROVVjEJHyHCX,chickpea_160_aug_00307.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.2772441007653,50.73567956408748,0.0,249.0,23.026945153061224,22.99290289077376
1Q5kAP_qa1JY7b8hGgJCRh1Kl9nFC-4wL,chickpea_520_aug_00306.jpg,40.44491390306123,16.68417458913996,0.0,172.0,68.42757493622449,49.79260495092532,0.0,255.0,87.560546875,48.13425071328096,0.0,235.0,23.758370535714285,20.086234376310713
1yW3IrL7rJGZ0neVcrmRcT5RgKWxd2VIb,chickpea_567_aug_00304.jpg,36.193339445153065,18.587754357276403,0.0,165.0,57.76865433673469,45.95344122862797,0.0,255.0,65.46713568239795,35.23209132626593,0.0,165.0,29.813058035714285,20.59850257370145
1u2BIw4jASpYZeNPVri97SepPwDTisIq1,chickpea_79_aug_00303.jpg,45.15174585459184,20.42145748184637,0.0,174.0,92.42496412627551,63.54409140380001,0.0,255.0,72.2032246492347,45.974071482626464,0.0,228.0,34.02423469387755,18.860707591377693
1e4f8HbWL6q_KW1kexp4aM2o1xT7UZd9W,chickpea_701_aug_00297.jpg,40.90049027423469,7.270122041928122,0.0,172.0,49.63022161989796,24.54306233378421,0.0,255.0,75.39750079719387,24.835980946792592,0.0,162.0,17.08984375,36.9000583090379
167x2jkA-x1c9YwD4Jx89zNyNZVssMWeZ,chickpea_385_aug_00302.jpg,41.042550223214285,9.30738816186347,0.0,172.0,59.840262276785715,28.08352692695446,0.0,255.0,91.14688297193878,35.9981014860039,0.0,184.0,14.481026785714285,29.472061657032754
1JmgGqXH0HZEHXGdOycMqG6VdD5rXLhp8,chickpea_424_aug_00301.jpg,41.1164700255102,16.085340797126065,0.0,165.0,60.73036910076531,45.646691002362566,0.0,255.0,84.04876833545919,40.754378380003885,0.0,196.0,20.96221301020408,23.62511884388667
1Gd_M-zvKx_2gi3ndEoArcviklt0GqX6R,chickpea_352_aug_00300.jpg,36.06092554209184,14.281541487821677,0.0,172.0,118.81257971938776,62.86420755684955,0.0,255.0,93.59813456632654,55.53071771874953,0.0,241.0,25.974569515306122,21.61029693854063
1hdnkAYEoqpQbSoL9jerQUYKXZvR5009Z,chickpea_25_aug_00299.jpg,45.79544005102041,24.479497192105352,0.0,177.0,97.5591119260204,74.2691042494963,0.0,255.0,72.46984614158163,57.90211862052046,0.0,252.0,41.27471301020408,14.666296475132786
12J5sQHaqZv56npQISXms3qEAmK1vLbDy,chickpea_275_aug_00293.jpg,37.07364078443877,8.027122015069676,0.0,177.0,58.00902822066327,42.91566988390539,0.0,255.0,72.20388233418367,34.59083627660997,0.0,160.0,28.31433354591837,28.572182726824806
1mTGQlFJ6x6tgKeeXPLjCI67_F6fKGO62,chickpea_593_aug_00298.jpg,35.35064572704081,16.528280217141557,0.0,172.0,94.99053332270408,61.341041918241324,0.0,255.0,89.40577168367346,54.02695438606164,0.0,239.0,27.20424107142857,20.123223443223445
15CERKgnz3JjGj6EfY4fN6cKDXkieg9H8,chickpea_701_aug_00296.jpg,43.19680723852041,15.768837642751858,0.0,165.0,70.96512276785714,49.28091230910253,0.0,255.0,90.7938456632653,46.21253471243066,0.0,214.0,20.788823341836736,22.06260185984086
1lxLwsA6j4txoPj4Z9TLDANwi1Whj5xCt,chattim_598_aug_00341.jpg,37.12490035076531,7.7677112177151315,0.0,165.0,98.68779894770408,39.551882010668635,0.0,255.0,59.122927295918366,24.231015978952787,0.0,173.0,37.071508290816325,36.22600935433579
14RRlvJhTOKty8kBepSAAvZdLT0w0ojB-,chattim_919_aug_00335.jpg,35.23094706632653,18.5413538814909,0.0,165.0,69.05891262755102,47.07370677845053,0.0,255.0,68.22303491709184,39.85648856395872,0.0,229.0,26.094148596938776,13.609715114946917
1C03RZ9dzUMKMGPdT9eQxe3dM0xXNiZ1o,chattim_935_aug_00339.jpg,42.18897480867347,16.75831144502702,0.0,174.0,127.98333864795919,63.028601390590445,0.0,255.0,65.62222975127551,38.746021120642446,0.0,236.0,33.66948341836735,24.008227773173907
187vI4OyKQeQjAb5Vs1bfIDmeZbHglc0m,chattim_398_aug_00340.jpg,44.3420559630102,3.7268532381528505,26.0,67.0,88.09530452806122,22.426853827396307,30.0,255.0,61.22919323979592,19.756422056812138,10.0,175.0,29.53603316326531,40.257894736842104
11NpiDrnheVvZG1VjHAmlQKpJfj_YyJ57,chattim_231_aug_00338.jpg,41.18895487882653,16.642974209473078,0.0,172.0,95.08037707270408,53.096038932036706,0.0,255.0,62.69379783163265,34.57362994931822,0.0,228.0,34.01626275510204,26.76335833138036
1o8FwZcnhW9BLODjsE-hrL_okLKrV0v1d,chattim_923_aug_00334.jpg,43.83543925382653,7.054122692516336,0.0,165.0,98.69062898596938,42.893709436077536,0.0,255.0,75.3184590242347,33.51256366342385,0.0,233.0,22.010522959183675,33.08448026077508
1h13uIpANW9r-1jIAtVaSYXS77TBAtTe-,chattim_580_aug_00333.jpg,44.04037786989796,5.927532911198114,0.0,172.0,128.42631935586735,54.9554234366728,0.0,255.0,77.52734375,42.00459938704659,0.0,246.0,27.724410076530614,32.51613830781396
1cg3zUypJIwQ0_uD942vDLeC7qUJiP0ph,chattim_751_aug_00331.jpg,38.15326052295919,24.476226160377315,0.0,172.0,113.11367984693878,67.41739110296129,0.0,255.0,52.003786670918366,35.14594074483844,0.0,219.0,45.36631058673469,20.813908535781753
1mU7xlF7SJLOtwQBY2dTd9Q2OAMisvd7v,chattim_919_aug_00330.jpg,35.11931999362245,16.48714243212365,0.0,177.0,134.60790019132654,63.56425675404472,0.0,255.0,69.66527822066327,41.11885057007506,0.0,235.0,31.513073979591837,23.896597520870227
1luKOrivPg4Doa8WgCFKkQJqHGte2-Eoa,chattim_598_aug_00326.jpg,33.359454719387756,18.925548778771756,0.0,165.0,69.61300223214286,50.27349294350282,0.0,255.0,44.73531170280612,30.411800740125774,0.0,166.0,55.74577487244898,23.357691895177148
1pxepby9f9eUh6vKksiUN0cwisy-Jw8bR,chattim_161_aug_00327.jpg,46.633031728316325,11.274081380654856,0.0,165.0,86.16037547831633,49.83461336245413,0.0,255.0,51.03272480867347,26.440889935703744,0.0,191.0,51.45487882653062,30.98884499186614
1c91xIVY0InQWSAAJ2bkeskMTA6KjiUkN,chattim_1854_aug_00325.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.53832509566327,51.79293982474439,0.0,255.0,25.290975765306122,23.71315996847912
1ZnB76nkyITDI2OUH3be2nQH-4H844OaN,chattim_926_aug_00322.jpg,39.28549505739796,20.07422018593691,0.0,165.0,63.65900031887755,47.95129695111494,0.0,255.0,71.40553252551021,38.07916496212318,0.0,215.0,20.71308992346939,8.21437506013663
19RTQ1nQ4E2G6YIitEtP1gmA5zhbJlcby,chattim_578_aug_00323.jpg,34.667749521683675,9.236785207964779,0.0,172.0,85.66968271683673,33.89218541213152,0.0,255.0,83.55008370535714,34.70340981768936,0.0,224.0,13.920998086734693,35.428346456692914
1u_i6urlR9jSeVhHmxzwK0a_eZ3zpw4Yq,chattim_980_aug_00324.jpg,42.316764987244895,11.689139748837626,0.0,172.0,97.38135762117346,44.548894356641576,0.0,255.0,63.83533960459184,28.11107987996832,0.0,202.0,29.404496173469386,32.419818354344585
1ec2DrG4OU_2FdjFYlQkZnxsTXdGP8R9V,chattim_903_aug_00320.jpg,40.44720583545919,16.47102685114964,0.0,165.0,79.73014987244898,43.686147881070056,0.0,255.0,55.52959582270408,24.943684199040487,0.0,187.0,34.54041772959184,28.784490219837284
16qw6huWJLp-dt8ewInyoMv9tKDwLRCGs,chattim_1764_aug_00319.jpg,47.776446906887756,17.30046331375051,0.0,172.0,97.65726642219387,55.59950455661289,0.0,255.0,63.882792570153065,38.1480039182619,0.0,240.0,36.029177295918366,25.39949109414758
1LTBHMEsw36nPandS7SEDCJ7ARE9B3sHn,chattim_942_aug_00317.jpg,49.72032445790816,14.345077770454587,0.0,172.0,100.68674266581633,50.43588152647661,0.0,255.0,53.61742665816327,26.211652064771627,0.0,192.0,43.68223852040816,30.65056118258965
1xhwkpLTP02QlPgrFbl3ZCxoiiInMa8Wi,chattim_1737_aug_00318.jpg,39.498026945153065,13.07362226410506,0.0,172.0,84.16232860331633,38.557061858537224,0.0,255.0,76.94597018494898,35.349044359427154,0.0,247.0,18.433115433673468,26.98616066601795
1SzPw6IVDenXvhJRGdfcKopbitIUwvnBW,chattim_1425_aug_00315.jpg,41.37838807397959,17.691375641334876,0.0,172.0,111.17012117346938,60.84293549671782,0.0,255.0,49.814233896683675,30.00648695349587,0.0,203.0,51.28547512755102,26.88609956087514
1gzrN6ns_UcPX9dPMROWdVrUGu7GXjcwI,chattim_636_aug_00316.jpg,41.28045280612245,16.097599888808602,0.0,172.0,99.65467554209184,45.7009169650464,0.0,255.0,60.77262037627551,29.922022391292856,0.0,211.0,32.26044323979592,28.124420831531477
1DVSuI5tTnfKYo0Lamfao7T65dcSK4LDB,chattim_611_aug_00312.jpg,45.05454799107143,22.694341089123434,0.0,172.0,100.91525829081633,55.61233297038572,0.0,255.0,58.53140943877551,33.51684882783085,0.0,203.0,30.751753826530614,18.438626053143228
14e1IAZCgcqvJ_flCBd6U_mtvy5mFKTef,chattim_1262_aug_00314.jpg,37.15955835459184,22.25922787882774,0.0,165.0,96.13337053571429,59.96340984846338,0.0,255.0,53.644172512755105,33.211324109526174,0.0,186.0,40.1985012755102,21.40233019335647
1_zakn6FrcTrzJsYTX7_5XStnxVQ5pXsZ,chattim_576_aug_00313.jpg,30.614357461734695,21.238337988080556,0.0,172.0,115.93640385841837,81.43550449033779,0.0,255.0,37.898557079081634,33.03960391421612,0.0,183.0,67.02208227040816,18.968658003508875
15tnRL_Cbg4pjKd-n4X-1kzmxjvlJCC28,chattim_161_aug_00310.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.53443877551021,38.37191405781756,0.0,218.0,20.705117984693878,12.478968139378189
1L2KHENQq6jHUQM6_0Ge9i-hkUeOTzgb2,chattim_314_aug_00311.jpg,38.802754304846935,20.467535726637998,0.0,172.0,96.2510762117347,67.26418958266682,0.0,255.0,60.82924107142857,45.237549496372836,0.0,238.0,41.42817283163265,18.513638331649588
1vx9C2E06EDlNPRQi2k2WlM6L3v7sIR3D,chattim_585_aug_00309.jpg,40.937519929846935,12.429603370942532,0.0,172.0,109.48114636479592,53.10207566696362,0.0,255.0,65.83304767219387,35.80566224533667,0.0,232.0,34.48262117346938,30.262686394636457
1fEYtEotRb_nyfGNgLWroxYt1gWqtLeC5,chattim_885_aug_00307.jpg,38.93114237882653,11.755337524633536,0.0,165.0,97.2989277742347,49.286008139634596,0.0,255.0,45.0517578125,21.654388919796713,0.0,170.0,57.97991071428571,30.48968788670425
1TcoueKjbLv5x3ZO4c59n7jdacBXAZ-Hc,chattim_1269_aug_00306.jpg,40.54667570153061,16.094926203741558,0.0,165.0,73.90902024872449,41.147911046550185,0.0,255.0,80.3773118622449,34.50022839292838,0.0,214.0,12.382413903061225,13.24416545952036
1AYQStDxX3LyHwy0H8as2mKuCzwyjsUPq,chattim_935_aug_00304.jpg,39.026147959183675,8.26154120581959,0.0,165.0,140.2512755102041,57.195046256594566,0.0,255.0,53.463109853316325,26.6255994667062,0.0,212.0,47.23373724489796,31.496582278481014
1Yw6SyKEul9zXHZtZLMcBP31jq3EuPiW_,chattim_1035_aug_00303.jpg,40.415696747448976,21.975660072621842,0.0,165.0,94.83225047831633,55.461540572782454,0.0,255.0,57.75775271045919,33.771986674586,0.0,198.0,32.515545280612244,18.354091326999693
1pjjUwmQVXHw_EcJV5noKphdVCOkc8U-2,chattim_885_aug_00305.jpg,45.610770089285715,12.06788364898257,0.0,172.0,110.68403220663265,49.80587007581703,0.0,255.0,69.88139748086735,31.849399857661695,0.0,219.0,24.856505102040817,28.22097498396408
1zM03FFp0oa_RDWBoyDiRQR01KcV-O6R3,chattim_174_aug_00300.jpg,48.69019052933673,14.309721047791667,0.0,172.0,96.00703523596938,46.33191658748854,0.0,255.0,61.49834582270408,26.434194873605257,0.0,204.0,29.538026147959183,32.27818635719587
1ifbZiMOQtQbL84C5Q-tS7QboELhUXTdZ,chattim_611_aug_00299.jpg,32.34785554846939,20.423900042498506,0.0,172.0,88.5389628507653,55.341342400087385,0.0,255.0,43.982401945153065,26.343595841702506,0.0,157.0,58.62364477040817,26.764949855515894
1oRa4SaWJGdeY78xLM6pOMoaYIcH0UOPT,chattim_1035_aug_00302.jpg,41.134785554846935,3.9563432070937488,0.0,75.0,96.27949617346938,25.30233731870489,0.0,255.0,69.17253268494898,23.77689861390334,8.0,208.0,19.654815051020407,38.61093084567025
1wsgtR0n9COROkgUeHFEUi54UkCJw0oKY,chattim_958_aug_00297.jpg,43.275410554846935,15.673228566604388,0.0,172.0,130.7723014987245,64.90461284091445,0.0,255.0,63.760084502551024,39.96764622894555,0.0,234.0,38.67386798469388,25.593146096366915
1JcIKz2gM2Uu8aoL0UdmyIYzaA9sne6WJ,chattim_1530_aug_00301.jpg,37.642897002551024,16.143738264914038,0.0,172.0,143.50759327168367,66.63286963464681,0.0,255.0,58.29388552295919,37.28412095389265,0.0,229.0,45.448022959183675,26.615067532011928
1h5jzvb-8ECuixWNVuSCcah3Ueky2UFzA,chattim_911_aug_00298.jpg,49.21153539540816,16.801394155541285,0.0,172.0,87.64754065688776,52.82252534292596,0.0,255.0,71.09954958545919,39.561455637002986,0.0,236.0,27.493223852040817,22.121058354476258
1MzPXpBwswWJD3GEvyu4j7yKW_HczTktD,chattim_1233_aug_00295.jpg,43.448600924744895,12.089611663567993,0.0,165.0,115.33529974489795,54.21965864032545,0.0,255.0,53.06060666454081,27.431765668298265,0.0,191.0,48.822146045918366,31.331305874188676
14eadL4RxcHfQy83dT2CY5SfHJqaigsDh,chattim_1689_aug_00294.jpg,41.625079719387756,15.734530004557113,0.0,165.0,107.15746572066327,56.11846029680256,0.0,255.0,61.354472257653065,35.59446063810398,0.0,232.0,38.81337691326531,27.629216944801026
1LQxUWEZvh2rGSLs6pwz9XUrvgHReFzgZ,chattim_748_aug_00293.jpg,42.26616310586735,4.448311580722206,6.0,80.0,105.26420998086735,46.78182839989022,10.0,255.0,64.87517936862245,29.92518747929496,0.0,235.0,31.63464604591837,32.94745794745795
1QXYKEy_KMy0ucMWlbp8cf3hA70Kic3lt,chattim_632_aug_00290.jpg,49.57495615433673,4.577449843785951,24.0,74.0,100.86688855229592,43.04239675367066,16.0,255.0,48.91509885204081,21.598313168359805,4.0,167.0,55.39899553571429,33.51501960643235
18K5H7MvQZABmsueaYkUDg-f6FD3ztMxN,chattim_1369_aug_00291.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.141382334183675,40.49927686825911,0.0,251.0,43.95328443877551,20.98870953115081
1UlsQ82EvhH9vgPti7VBMzxBczvUe1K8j,chattim_174_aug_00292.jpg,44.3434909119898,21.13694459424943,0.0,172.0,83.5501634247449,56.96661257749391,0.0,255.0,70.69166533801021,45.41703388120555,0.0,238.0,28.573421556122447,15.081676780358514
1dl5TIPFooCjccvBFW64wAG3I6GSo58wi,chattim_1254_aug_00289.jpg,34.43285634566327,7.3769343507928005,0.0,177.0,101.07485650510205,46.36783519600466,0.0,255.0,84.36537388392857,40.09904098034722,0.0,237.0,19.017059948979593,33.94477048836722
1RdR71hXuKLac72IclkWP978EH06R8tU2,chattim_935_aug_00288.jpg,46.444893973214285,4.141528304039323,20.0,82.0,88.10455197704081,22.0864170892594,18.0,255.0,59.32525510204081,18.57643296066459,8.0,178.0,29.805086096938776,38.70504847876964
1zm0sOy-4A1a6t5GbmMAVM5mHcKiOcTOx,chattim_945_aug_00287.jpg,38.115931919642854,7.461290175609764,0.0,172.0,116.23969626913265,53.76331782331479,0.0,255.0,75.90834263392857,38.61903102504935,0.0,236.0,26.096141581632654,31.168703222850162
19KEooQYsQeImpSRELcynvtOzYtbJjOI-,chattim_563_aug_00286.jpg,38.04819036989796,19.213204606719767,0.0,165.0,90.1236647002551,52.12837251050723,0.0,255.0,46.39849728954081,24.829775641842986,0.0,149.0,54.984454719387756,29.200659683207075
1nZrtUzBy_KbC2O1F33CAOUjRh3oKjjAH,chattim_587_aug_00285.jpg,38.57537468112245,21.89473368872759,0.0,172.0,96.33276865433673,58.428714137124764,0.0,255.0,55.70766900510204,37.08633020740509,0.0,222.0,40.99170918367347,20.77887981330222
17M7JRzI7MDlhVJmkXXeZ348M1TeRmVIw,chattim_751_aug_00284.jpg,37.71025988520408,8.36023742477037,0.0,165.0,100.89706234056122,36.426090089409676,0.0,255.0,47.34552375637755,18.588042370546663,0.0,155.0,55.90322066326531,34.57005347593583
1Jrg8zbSi_6y76FMD8Tww_LFipuiRuo3f,chattim_1170_aug_00280.jpg,34.039819834183675,6.925936711361517,0.0,172.0,127.06662547831633,56.212795638319626,0.0,255.0,65.77907764668367,34.42839257757752,0.0,231.0,35.45121173469388,31.96773105464358
1VLgiFosKpc69vrDcq5Cmmo0UIBajRoyc,chattim_1684_aug_00283.jpg,44.073899872448976,18.742264549788537,0.0,172.0,111.49603396045919,65.39711666822919,0.0,255.0,57.392897002551024,38.93561136696541,0.0,232.0,43.213887117346935,22.70548355854817
1LrMJU3Y80vf814WvIrpPwy8-KWZNsZzU,chattim_897_aug_00281.jpg,40.30648118622449,20.821369672407275,0.0,172.0,117.65467554209184,73.68339147184395,0.0,255.0,41.11822385204081,30.334425814758962,0.0,190.0,60.80596301020408,21.315339233038348
1U6u963CLrV1RqifIPaFYPXaigEUQNo2z,chattim_624_aug_00278.jpg,33.57362085459184,4.65339216109853,6.0,70.0,142.1058274872449,58.65990568996594,17.0,255.0,58.57242506377551,32.83192962383452,0.0,215.0,44.730548469387756,30.581447157369453
1s0CW2B0EyPX4slBijHMSSL3vlglQMwo1,chattim_644_aug_00276.jpg,42.23501275510204,16.023221804294952,0.0,172.0,102.69040975765306,54.24792446882378,0.0,255.0,61.182896205357146,33.92049262414309,0.0,222.0,36.246412627551024,27.01000714796283
1f-o8UorQymMHKK5eUfm8nb4A5K-Dczm2,chattim_885_aug_00277.jpg,41.28802614795919,16.885755410175626,0.0,172.0,100.9879225127551,54.03091317297182,0.0,255.0,64.6889947385204,34.553620963331575,0.0,227.0,30.9749681122449,24.165744434435723
1ICK1d6fWPdTD5XQpaPYNhCNP7U_fGX0J,chattim_100 (1)_aug_00275.jpg,38.9318997130102,15.8356440977291,0.0,172.0,118.43116230867346,61.47114165419585,0.0,255.0,68.7652662627551,40.60713532489749,0.0,233.0,31.73230229591837,24.71567642255998
1gtacWoFUAwSAYybiweFLGuX86SVs_hdY,chattim_906_aug_00274.jpg,45.01767777423469,4.847505785129021,0.0,120.0,88.07794563137755,33.938125462462494,0.0,255.0,60.05263472576531,20.05975408349989,0.0,181.0,30.69595025510204,37.9339046877029
1ToRLIhfiSi6zzxsonQtsMe8fbdDGEK8I,chattim_133_aug_00272.jpg,40.44062898596939,5.010418700531099,0.0,165.0,95.59492586096938,31.084469716818674,0.0,255.0,49.715740593112244,16.93197616835883,0.0,146.0,52.87189094387755,37.387085830600476
1NEW1MSKIDQfi7unua58SoPW2pnf6MaVx,chattim_751_aug_00271.jpg,37.17560188137755,6.654148926776124,0.0,165.0,88.96370774872449,42.099553765950304,0.0,255.0,56.515266262755105,26.38318311811091,0.0,204.0,41.66932397959184,32.59039602066195
1Np6Ulfh7UVKWTl_xfnzOkL8FnTLoN3vw,chattim_963_aug_00273.jpg,34.02792171556123,16.79819176831834,0.0,174.0,146.17129703443877,63.39630566292779,0.0,255.0,72.4535833864796,42.50569155872827,0.0,230.0,30.36511479591837,25.300866369125753
1SkL22JTpN7zdjZWn0UQ3IszOG2ODjhV3,chattim_1247_aug_00270.jpg,42.076829559948976,19.57966744744779,0.0,165.0,84.94310028698979,48.65114678046178,0.0,255.0,57.08599728954081,31.09067225361576,0.0,187.0,31.343670280612244,20.639473516881797
12GVNCxt6gPtd0ERx6tcXBG7-VCoJPJV3,chattim_1269_aug_00269.jpg,38.775370695153065,20.98265159105196,0.0,172.0,110.35975366709184,67.82741699214117,0.0,255.0,61.5927734375,42.36044157132165,0.0,233.0,37.33856823979592,17.92420603149186
1Xtsdiz9xtQmzZjLpStPBnxe8Fx_abxcJ,chattim_840_aug_00268.jpg,48.84604193239796,5.117402893947424,0.0,165.0,103.42237324617346,33.695774904407806,0.0,255.0,47.46588010204081,15.714729338004743,0.0,126.0,53.3203125,35.83908948194662
1_CgH9maJODhZ68nWt28P3DYaSbRly2lC,chattim_1164_aug_00266.jpg,40.32364078443877,16.985962066138345,0.0,172.0,113.95192920918367,53.45788265446032,0.0,255.0,50.67887037627551,26.940568980310694,0.0,173.0,44.50135522959184,27.382417483989432
1sD3vgvuvQz3O_3X58W7uAX6iT8q7GdKq,chattim_900_aug_00267.jpg,47.77543048469388,11.134753333509517,0.0,172.0,63.87685347576531,32.8007036854604,0.0,255.0,66.2867506377551,26.245580224909393,0.0,206.0,23.852040816326532,32.768382352941174
1mJgyC4TEHro99ZK5LObYcdnp2t6HRVjj,chattim_987_aug_00264.jpg,39.824876434948976,21.040051258496923,0.0,172.0,67.3647759885204,49.41006458530349,0.0,255.0,72.37960379464286,42.453880918858445,0.0,204.0,23.752391581632654,10.490099009900991
1Pw_QuKui34CIWPI5CjN3Q6qoH7okW4f4,chattim_745_aug_00263.jpg,41.98770328443877,4.676077521923851,0.0,120.0,103.22014508928571,42.92505878832899,0.0,255.0,65.12717235331633,29.476615221057113,4.0,234.0,31.69044961734694,34.01383560782341
